"","timeStr","time","lat","lon","N","E","satellites","ellipsoid","PDOP","HDOP","VDOP","x","y","alt","geoid","MSL","surfaceAlt","GPS","Individual","local_time","buzz"
"1744","6/3/2015 8:34:44",2015-06-03 08:34:44,28.8795,-113.0448,1,-1,8,-31.3,2.2,1.3,NA,300581.0923,3196357.248,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:34:44",0
"1745","6/3/2015 8:34:59",2015-06-03 08:34:59,28.8802,-113.0441,1,-1,6,-31.5,1.7,1.4,NA,300656.1662,3196429.307,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:34:59",0
"1746","6/3/2015 8:35:14",2015-06-03 08:35:14,28.8807,-113.0436,1,-1,8,-30.4,2.2,1.3,NA,300706.6174,3196488.117,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:35:14",0
"1747","6/3/2015 8:35:29",2015-06-03 08:35:29,28.8815,-113.0428,1,-1,8,-32.1,2.3,1.3,NA,300780.0541,3196569.073,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:35:29",0
"1748","6/3/2015 8:35:44",2015-06-03 08:35:44,28.8821,-113.0421,1,-1,8,-31.9,2.3,1.3,NA,300852.8816,3196633.595,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:35:44",0
"1749","6/3/2015 8:35:59",2015-06-03 08:35:59,28.8827,-113.0415,1,-1,8,-34.5,2.3,1.3,NA,300907.022,3196698.994,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:35:59",0
"1750","6/3/2015 8:36:14",2015-06-03 08:36:14,28.8837,-113.0411,1,-1,7,-35.2,1.5,1.2,NA,300954.3254,3196811.257,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:36:14",0
"1751","6/3/2015 8:36:29",2015-06-03 08:36:29,28.8845,-113.0408,1,-1,7,-34,1.5,1.2,NA,300983.4598,3196897.781,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:36:29",0
"1752","6/3/2015 8:37:14",2015-06-03 08:37:14,28.8873,-113.0411,1,-1,6,-33.2,1.6,1.4,NA,300962.3194,3197209.477,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:37:14",0
"1753","6/3/2015 8:37:29",2015-06-03 08:37:29,28.8868,-113.0413,1,-1,6,-32.7,1.6,1.4,NA,300939.4159,3197154.257,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:37:29",0
"1754","6/3/2015 8:37:44",2015-06-03 08:37:44,28.8877,-113.0408,1,-1,8,-29.3,2.3,1.3,NA,300984.1777,3197251.228,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:37:44",0
"1755","6/3/2015 8:37:59",2015-06-03 08:37:59,28.8885,-113.0413,1,-1,6,-29.1,1.6,1.3,NA,300946.6986,3197341.115,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:37:59",0
"1756","6/3/2015 8:38:14",2015-06-03 08:38:14,28.8885,-113.0416,1,-1,6,-29.9,1.7,1.4,NA,300913.6281,3197347.043,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:38:14",0
"1757","6/3/2015 8:38:29",2015-06-03 08:38:29,28.8884,-113.0414,1,-1,7,-29.3,1.5,1.2,NA,300932.6832,3197339.324,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:38:29",0
"1758","6/3/2015 8:38:44",2015-06-03 08:38:44,28.8879,-113.0411,1,-1,8,-28.6,2.3,1.3,NA,300962.4761,3197275.251,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:38:44",0
"1759","6/3/2015 8:38:59",2015-06-03 08:38:59,28.8879,-113.0409,1,-1,6,-28.5,1.6,1.3,NA,300981.0592,3197277.888,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:38:59",0
"1760","6/3/2015 8:39:14",2015-06-03 08:39:14,28.8876,-113.041,1,-1,6,-28.8,1.9,1.6,NA,300970.1559,3197249.067,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:39:14",0
"1761","6/3/2015 8:41:14",2015-06-03 08:41:14,28.8878,-113.0411,1,-1,7,-26.6,1.8,1.5,NA,300964.7524,3197265.789,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:41:14",1
"1762","6/3/2015 8:41:44",2015-06-03 08:41:44,28.8878,-113.0414,1,-1,7,-25.7,1.8,1.5,NA,300932.0294,3197263.581,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:41:44",0
"1763","6/3/2015 8:43:29",2015-06-03 08:43:29,28.8876,-113.0415,1,-1,6,-26.1,1.8,1.6,NA,300919.7834,3197251.228,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:43:29",0
"1764","6/3/2015 8:43:44",2015-06-03 08:43:44,28.8879,-113.0407,1,-1,6,-25.7,1.8,1.6,NA,301002.272,3197282.142,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:43:44",0
"1765","6/3/2015 8:48:29",2015-06-03 08:48:29,28.8875,-113.041,1,-1,6,-24.8,1.6,1.3,NA,300966.8478,3197236.375,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:48:29",0
"1766","6/3/2015 8:48:44",2015-06-03 08:48:44,28.8879,-113.0406,1,-1,6,-23.4,1.7,1.4,NA,301008.5865,3197280.555,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:48:44",0
"1767","6/3/2015 8:48:59",2015-06-03 08:48:59,28.8877,-113.041,1,-1,6,-23,1.8,1.5,NA,300968.0899,3197261.297,NA,NA,NA,NA,1145,"Viv12","6/3/2015 1:48:59",0
"1768","6/3/2015 9:01:14",2015-06-03 09:01:14,28.8881,-113.041,1,-1,6,-22.7,1.6,1.3,NA,300968.8595,3197305.998,NA,NA,NA,NA,1145,"Viv12","6/3/2015 2:01:14",0
"1769","6/3/2015 9:06:44",2015-06-03 09:06:44,28.8874,-113.041,1,-1,6,-21.6,1.8,1.6,NA,300967.9543,3197225.085,NA,NA,NA,NA,1145,"Viv12","6/3/2015 2:06:44",0
"1770","6/3/2015 9:57:14",2015-06-03 09:57:14,28.888,-113.0409,1,-1,6,-22.1,1.7,1.5,NA,300975.9522,3197292.942,NA,NA,NA,NA,1145,"Viv12","6/3/2015 2:57:14",0
"1771","6/3/2015 9:59:14",2015-06-03 09:59:14,28.8879,-113.041,1,-1,6,-21.5,1.7,1.5,NA,300968.4782,3197274.409,NA,NA,NA,NA,1145,"Viv12","6/3/2015 2:59:14",0
"1772","6/3/2015 10:36:14",2015-06-03 10:36:14,28.8873,-113.0416,1,-1,6,-20.7,1.8,1.5,NA,300911.8795,3197217.182,NA,NA,NA,NA,1145,"Viv12","6/3/2015 3:36:14",0
"1773","6/3/2015 10:36:44",2015-06-03 10:36:44,28.8879,-113.041,1,-1,6,-19.6,1.8,1.5,NA,300974.3111,3197282.623,NA,NA,NA,NA,1145,"Viv12","6/3/2015 3:36:44",0
"1774","6/3/2015 10:38:44",2015-06-03 10:38:44,28.888,-113.0405,1,-1,6,-18.5,1.5,1.2,NA,301022.5443,3197288.445,NA,NA,NA,NA,1145,"Viv12","6/3/2015 3:38:44",0
"3755","5/31/2015 3:55:59",2015-05-31 03:55:59,28.8881,-113.0414,1,-1,6,-1.1,1.8,1.5,NA,300936.1716,3197305.821,NA,NA,NA,NA,555,"Viv14","5/30/2015 20:55:59",0
"3756","5/31/2015 3:15:59",2015-05-31 03:15:59,28.8883,-113.0417,1,-1,6,-0.3,1.7,1.4,NA,300902.0263,3197324.886,NA,NA,NA,NA,555,"Viv14","5/30/2015 20:15:59",0
"3757","5/31/2015 3:22:29",2015-05-31 03:22:29,28.8885,-113.0413,1,-1,6,-1.1,1.9,1.6,NA,300938.9115,3197342.173,NA,NA,NA,NA,555,"Viv14","5/30/2015 20:22:29",0
"3758","5/31/2015 3:26:29",2015-05-31 03:26:29,28.8881,-113.0416,1,-1,6,-0.9,1.7,1.4,NA,300909.3614,3197307.022,NA,NA,NA,NA,555,"Viv14","5/30/2015 20:26:29",0
"3759","5/31/2015 3:48:44",2015-05-31 03:48:44,28.8883,-113.0416,1,-1,6,0.3,1.8,1.5,NA,300909.3226,3197323.652,NA,NA,NA,NA,555,"Viv14","5/30/2015 20:48:44",0
"3761","5/31/2015 4:09:29",2015-05-31 04:09:29,28.8885,-113.0418,1,-1,6,-1.7,1.8,1.5,NA,300890.7099,3197347.623,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:09:29",0
"3762","5/31/2015 4:09:59",2015-05-31 04:09:59,28.8882,-113.0413,1,-1,6,-1.2,1.6,1.2,NA,300940.2544,3197316.283,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:09:59",0
"3763","5/31/2015 4:10:14",2015-05-31 04:10:14,28.8884,-113.0419,1,-1,6,-0.7,1.8,1.5,NA,300885.3266,3197337.184,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:10:14",0
"3764","5/31/2015 4:36:29",2015-05-31 04:36:29,28.888,-113.0406,1,-1,6,-1.1,2.1,1.8,NA,301009.6604,3197286.264,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:36:29",0
"3765","5/31/2015 4:36:59",2015-05-31 04:36:59,28.8885,-113.0416,1,-1,7,-0.6,1.7,1.4,NA,300912.9651,3197346.316,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:36:59",0
"3766","5/31/2015 4:46:44",2015-05-31 04:46:44,28.888,-113.0412,1,-1,6,0.1,1.7,1.4,NA,300946.0247,3197292.533,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:46:44",0
"3767","5/31/2015 4:47:44",2015-05-31 04:47:44,28.8882,-113.0415,1,-1,7,-1.1,1.4,1.1,NA,300918.3914,3197312.04,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:47:44",0
"3768","5/31/2015 4:47:59",2015-05-31 04:47:59,28.888,-113.0412,1,-1,7,-0.7,1.6,1.3,NA,300948.2974,3197292.309,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:47:59",0
"3769","5/31/2015 4:48:14",2015-05-31 04:48:14,28.888,-113.0415,1,-1,6,0,1.5,1.1,NA,300921.331,3197293.882,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:48:14",0
"3770","5/31/2015 4:48:59",2015-05-31 04:48:59,28.8881,-113.0414,1,-1,6,0.6,1.5,1.1,NA,300935.9549,3197302.684,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:48:59",0
"3771","5/31/2015 4:49:14",2015-05-31 04:49:14,28.8882,-113.0414,1,-1,6,-0.2,1.8,1.5,NA,300931.0077,3197308.128,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:49:14",0
"3772","5/31/2015 4:49:59",2015-05-31 04:49:59,28.8884,-113.0414,1,-1,6,-0.2,1.4,1.1,NA,300931.3891,3197339.716,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:49:59",0
"3773","5/31/2015 4:50:29",2015-05-31 04:50:29,28.888,-113.0413,1,-1,6,1.1,1.5,1.2,NA,300941.798,3197292.606,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:50:29",0
"3774","5/31/2015 4:50:44",2015-05-31 04:50:44,28.8881,-113.0412,1,-1,6,0.9,1.6,1.3,NA,300947.5478,3197305.441,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:50:44",0
"3775","5/31/2015 4:50:59",2015-05-31 04:50:59,28.8882,-113.0413,1,-1,7,-0.7,1.5,1.1,NA,300942.8812,3197308.293,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:50:59",0
"3776","5/31/2015 4:51:29",2015-05-31 04:51:29,28.8882,-113.0413,1,-1,7,0.9,1.5,1.1,NA,300941.7687,3197309.79,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:51:29",0
"3777","5/31/2015 4:51:44",2015-05-31 04:51:44,28.8879,-113.0415,1,-1,7,1.5,1.4,1,NA,300924.4808,3197278.492,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:51:44",0
"3778","5/31/2015 4:51:59",2015-05-31 04:51:59,28.8882,-113.0412,1,-1,6,0.2,1.7,1.5,NA,300952.976,3197309.043,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:51:59",0
"3779","5/31/2015 4:52:14",2015-05-31 04:52:14,28.8881,-113.0413,1,-1,8,-1.2,2.5,1.4,NA,300937.4148,3197302.474,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:52:14",0
"3780","5/31/2015 4:52:29",2015-05-31 04:52:29,28.8881,-113.0414,1,-1,7,-1.2,1.7,1.4,NA,300929.2517,3197300.582,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:52:29",0
"3781","5/31/2015 4:52:44",2015-05-31 04:52:44,28.888,-113.0413,1,-1,9,0.2,2.5,1.1,NA,300941.1287,3197291.509,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:52:44",0
"3782","5/31/2015 4:53:59",2015-05-31 04:53:59,28.888,-113.0414,1,-1,7,0.7,1.5,1.1,NA,300932.0379,3197292.405,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:53:59",0
"3783","5/31/2015 4:54:14",2015-05-31 04:54:14,28.8881,-113.0413,1,-1,8,-0.5,3.2,1.5,NA,300937.5392,3197300.255,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:54:14",0
"3784","5/31/2015 4:54:29",2015-05-31 04:54:29,28.8882,-113.0415,1,-1,7,0.4,1.6,1.3,NA,300923.6443,3197314.906,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:54:29",0
"3785","5/31/2015 4:54:44",2015-05-31 04:54:44,28.8882,-113.0416,1,-1,6,0.3,1.8,1.6,NA,300910.9262,3197312.908,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:54:44",0
"3786","5/31/2015 4:54:59",2015-05-31 04:54:59,28.8882,-113.0415,1,-1,8,0.2,2.7,1.6,NA,300920.6132,3197308.861,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:54:59",0
"3787","5/31/2015 4:55:14",2015-05-31 04:55:14,28.888,-113.041,1,-1,6,0.1,1.7,1.4,NA,300973.3417,3197292.433,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:55:14",0
"3788","5/31/2015 4:55:29",2015-05-31 04:55:29,28.8882,-113.0414,1,-1,9,-1.2,2.1,1,NA,300929.5733,3197309.815,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:55:29",0
"3789","5/31/2015 4:55:44",2015-05-31 04:55:44,28.8883,-113.0416,1,-1,6,-2.7,1.6,1.3,NA,300912.1625,3197328.037,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:55:44",0
"3790","5/31/2015 4:55:59",2015-05-31 04:55:59,28.888,-113.0412,1,-1,6,-2.3,1.7,1.4,NA,300953.1043,3197288.162,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:55:59",0
"3791","5/31/2015 4:56:14",2015-05-31 04:56:14,28.8881,-113.0415,1,-1,6,-2,1.6,1.3,NA,300921.5476,3197297.02,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:56:14",0
"3792","5/31/2015 4:56:29",2015-05-31 04:56:29,28.8881,-113.0416,1,-1,8,-1.3,3.5,1.9,NA,300916.4283,3197301.912,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:56:29",0
"3793","5/31/2015 4:56:59",2015-05-31 04:56:59,28.8882,-113.0415,1,-1,6,-0.9,1.7,1.4,NA,300925.3657,3197310.996,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:56:59",0
"3794","5/31/2015 4:57:59",2015-05-31 04:57:59,28.8882,-113.0413,1,-1,6,-0.4,1.5,1.1,NA,300945.5426,3197311.757,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:57:59",0
"3795","5/31/2015 4:58:14",2015-05-31 04:58:14,28.888,-113.0413,1,-1,7,-0.7,1.6,1.2,NA,300942.5059,3197286.497,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:58:14",0
"3796","5/31/2015 4:58:29",2015-05-31 04:58:29,28.888,-113.0414,1,-1,9,-0.1,2.1,1,NA,300931.477,3197288.165,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:58:29",0
"3797","5/31/2015 4:58:44",2015-05-31 04:58:44,28.8879,-113.041,1,-1,10,-0.9,2.1,1,NA,300965.9567,3197279.072,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:58:44",0
"3798","5/31/2015 4:58:59",2015-05-31 04:58:59,28.8873,-113.0407,1,-1,7,-0.3,1.7,1.4,NA,300997.293,3197210.168,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:58:59",0
"3799","5/31/2015 4:59:14",2015-05-31 04:59:14,28.8872,-113.0413,1,-1,6,-0.1,1.8,1.6,NA,300940.5265,3197199.875,NA,NA,NA,NA,555,"Viv14","5/30/2015 21:59:14",0
"3800","5/31/2015 5:33:44",2015-05-31 05:33:44,28.8868,-113.041,1,-1,7,-0.7,1.8,1.6,NA,300969.9586,3197162.045,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:33:44",0
"3801","5/31/2015 5:33:59",2015-05-31 05:33:59,28.8862,-113.0409,1,-1,10,2.5,1.8,1,NA,300974.9977,3197095.812,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:33:59",0
"3802","5/31/2015 5:34:14",2015-05-31 05:34:14,28.8856,-113.0402,1,-1,10,-2.3,1.8,1,NA,301044.8217,3197023.844,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:34:14",0
"3803","5/31/2015 5:34:29",2015-05-31 05:34:29,28.8849,-113.0395,1,-1,10,-8,1.8,1,NA,301107.0286,3196943.879,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:34:29",0
"3804","5/31/2015 5:34:44",2015-05-31 05:34:44,28.8841,-113.0394,1,-1,9,-11.1,1.8,1,NA,301115.7611,3196855.964,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:34:44",0
"3805","5/31/2015 5:34:59",2015-05-31 05:34:59,28.8835,-113.0392,1,-1,11,-21.9,1.5,0.8,NA,301136.1947,3196786.51,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:34:59",0
"3806","5/31/2015 5:35:14",2015-05-31 05:35:14,28.8829,-113.0391,1,-1,11,-24.7,1.5,0.8,NA,301141.3945,3196720.09,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:35:14",0
"3807","5/31/2015 5:35:29",2015-05-31 05:35:29,28.882,-113.0393,1,-1,11,-29.5,1.5,0.8,NA,301124.5726,3196621.344,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:35:29",0
"3808","5/31/2015 5:35:44",2015-05-31 05:35:44,28.8814,-113.0395,1,-1,10,-31,1.5,0.8,NA,301099.4862,3196552.673,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:35:44",0
"3809","5/31/2015 5:35:59",2015-05-31 05:35:59,28.8806,-113.0396,1,-1,11,-32.1,1.5,0.8,NA,301088.7071,3196464.909,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:35:59",0
"3810","5/31/2015 5:36:14",2015-05-31 05:36:14,28.8797,-113.0399,1,-1,11,-31.8,1.5,0.8,NA,301062.3243,3196368.176,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:36:14",0
"3811","5/31/2015 5:36:29",2015-05-31 05:36:29,28.879,-113.0402,1,-1,11,-27.4,1.5,0.8,NA,301026.6097,3196286.754,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:36:29",0
"3812","5/31/2015 5:36:44",2015-05-31 05:36:44,28.8782,-113.0405,1,-1,11,-27.5,1.5,0.8,NA,301000.5826,3196201.285,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:36:44",0
"3813","5/31/2015 5:36:59",2015-05-31 05:36:59,28.8777,-113.0408,1,-1,11,-32.7,1.5,0.8,NA,300968.5796,3196146.591,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:36:59",0
"3814","5/31/2015 5:37:14",2015-05-31 05:37:14,28.8771,-113.0413,1,-1,11,-39.5,1.5,0.8,NA,300916.8279,3196087.802,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:37:14",0
"3815","5/31/2015 5:37:29",2015-05-31 05:37:29,28.8763,-113.0416,1,-1,10,-44.2,1.5,0.8,NA,300885.32,3195995.776,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:37:29",0
"3816","5/31/2015 5:37:44",2015-05-31 05:37:44,28.8758,-113.0417,1,-1,10,-42.5,1.7,0.8,NA,300875.3381,3195935.529,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:37:44",0
"3817","5/31/2015 5:37:59",2015-05-31 05:37:59,28.8754,-113.0424,1,-1,11,-33.8,1.5,0.8,NA,300808.6871,3195899.354,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:37:59",1
"3818","5/31/2015 5:38:14",2015-05-31 05:38:14,28.8759,-113.0428,1,-1,10,-33.8,1.8,1,NA,300771.4282,3195955.056,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:38:14",0
"3819","5/31/2015 5:38:29",2015-05-31 05:38:29,28.875,-113.043,1,-1,10,-38.5,1.7,0.8,NA,300753.7578,3195854.478,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:38:29",0
"3820","5/31/2015 5:38:44",2015-05-31 05:38:44,28.8743,-113.0432,1,-1,11,-37.2,1.5,0.8,NA,300727.6259,3195772.522,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:38:44",0
"3821","5/31/2015 5:38:59",2015-05-31 05:38:59,28.8737,-113.0433,1,-1,10,-34.2,1.6,0.8,NA,300717.8219,3195703.773,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:38:59",0
"3822","5/31/2015 5:39:14",2015-05-31 05:39:14,28.873,-113.0436,1,-1,10,-38.6,1.6,0.8,NA,300683.2887,3195634.526,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:39:14",0
"3823","5/31/2015 5:39:29",2015-05-31 05:39:29,28.8723,-113.0439,1,-1,10,-34.2,1.6,0.8,NA,300656.4034,3195556.094,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:39:29",0
"3824","5/31/2015 5:39:44",2015-05-31 05:39:44,28.8717,-113.0445,1,-1,10,-26.9,1.6,0.8,NA,300592.9955,3195491.225,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:39:44",0
"3825","5/31/2015 5:39:59",2015-05-31 05:39:59,28.8711,-113.0448,1,-1,10,-31.2,1.5,0.8,NA,300568.7393,3195423.833,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:39:59",0
"3826","5/31/2015 5:40:14",2015-05-31 05:40:14,28.8704,-113.0451,1,-1,10,-33.5,1.6,0.8,NA,300534.8232,3195343.305,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:40:14",0
"3827","5/31/2015 5:40:29",2015-05-31 05:40:29,28.8698,-113.0454,1,-1,10,-37.6,1.6,0.8,NA,300507.6429,3195276.149,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:40:29",0
"3828","5/31/2015 5:40:44",2015-05-31 05:40:44,28.8691,-113.0455,1,-1,10,-35.5,1.7,1,NA,300495.7142,3195206.883,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:40:44",0
"3829","5/31/2015 5:40:59",2015-05-31 05:40:59,28.8684,-113.0457,1,-1,9,-33.5,1.7,0.9,NA,300470.931,3195127.86,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:40:59",0
"3830","5/31/2015 5:41:14",2015-05-31 05:41:14,28.8679,-113.0459,1,-1,11,-30,1.4,0.8,NA,300457.446,3195072.108,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:41:14",0
"3831","5/31/2015 5:41:29",2015-05-31 05:41:29,28.8673,-113.0463,1,-1,10,-29.7,1.6,0.9,NA,300409.0795,3195002.546,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:41:29",0
"3832","5/31/2015 5:41:44",2015-05-31 05:41:44,28.8666,-113.0466,1,-1,11,-31.4,1.4,0.8,NA,300383.6896,3194926.121,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:41:44",0
"3833","5/31/2015 5:41:59",2015-05-31 05:41:59,28.8659,-113.0469,1,-1,10,-28.1,1.7,1,NA,300355.2834,3194853.998,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:41:59",0
"3834","5/31/2015 5:42:14",2015-05-31 05:42:14,28.8654,-113.0471,1,-1,10,-28.7,1.6,0.8,NA,300328.2765,3194797.001,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:42:14",0
"3835","5/31/2015 5:42:29",2015-05-31 05:42:29,28.8647,-113.0475,1,-1,11,-29.9,1.4,0.8,NA,300295.0522,3194719.049,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:42:29",0
"3836","5/31/2015 5:42:44",2015-05-31 05:42:44,28.8638,-113.0478,1,-1,9,-31.3,1.8,0.9,NA,300263.8107,3194624.063,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:42:44",0
"3837","5/31/2015 5:42:59",2015-05-31 05:42:59,28.8633,-113.0481,1,-1,11,-33.8,1.4,0.8,NA,300235.0461,3194559.522,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:42:59",0
"3838","5/31/2015 5:43:14",2015-05-31 05:43:14,28.8626,-113.0484,1,-1,11,-28.9,1.4,0.8,NA,300202.8984,3194487.463,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:43:14",0
"3839","5/31/2015 5:43:29",2015-05-31 05:43:29,28.8619,-113.0488,1,-1,10,-31.1,1.6,0.8,NA,300159.2117,3194406.55,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:43:29",0
"3840","5/31/2015 5:43:44",2015-05-31 05:43:44,28.8612,-113.0493,1,-1,10,-28.9,1.6,0.8,NA,300112.8049,3194337.695,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:43:44",0
"3841","5/31/2015 5:43:59",2015-05-31 05:43:59,28.8609,-113.0499,1,-1,10,-29.1,1.6,0.9,NA,300048.7633,3194302.587,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:43:59",0
"3842","5/31/2015 5:44:14",2015-05-31 05:44:14,28.8603,-113.0506,1,-1,10,-22.6,1.6,0.9,NA,299981.9436,3194238.518,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:44:14",0
"3843","5/31/2015 5:44:29",2015-05-31 05:44:29,28.8599,-113.0513,1,-1,10,-23.7,1.6,0.9,NA,299907.4363,3194190.843,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:44:29",0
"3844","5/31/2015 5:44:44",2015-05-31 05:44:44,28.8594,-113.0517,1,-1,10,-24.7,1.6,0.9,NA,299867.7296,3194133.328,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:44:44",0
"3845","5/31/2015 5:44:59",2015-05-31 05:44:59,28.8588,-113.0523,1,-1,11,-26.7,1.4,0.8,NA,299810.5466,3194071.68,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:44:59",0
"3846","5/31/2015 5:45:14",2015-05-31 05:45:14,28.8581,-113.0527,1,-1,9,-23.6,2,0.9,NA,299773.3794,3193991.765,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:45:14",0
"3847","5/31/2015 5:45:29",2015-05-31 05:45:29,28.8574,-113.0532,1,-1,9,-22.1,2,0.9,NA,299720.1135,3193921.551,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:45:29",0
"3848","5/31/2015 5:45:44",2015-05-31 05:45:44,28.8567,-113.0537,1,-1,10,-22.3,1.6,0.9,NA,299667.2037,3193843.755,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:45:44",0
"3849","5/31/2015 5:45:59",2015-05-31 05:45:59,28.8563,-113.0545,1,-1,10,-20.8,1.6,0.9,NA,299596.2195,3193802.487,NA,NA,NA,NA,555,"Viv14","5/30/2015 22:45:59",0
